1.0,0.0,0.0
0.9239347451057061,0.05859160623689957,0.01019337167480211
0.8502224411231103,0.10826961284515947,0.020213568638146495
0.779206280575577,0.14985001258194844,0.030063532943708837
0.7111563069770799,0.18410636503029562,0.03974615671802706
0.6462746989335048,0.2117699955067932,0.04926428277944034
0.5847073688083289,0.23352819140131842,0.05862070586219903
0.5265493020964743,0.25002366652294533,0.06781817319762123
0.4718483115856048,0.26185662764907885,0.07685938514027829
0.42061371659201496,0.2695848429700527,0.08574699626796223
0.3728238427880831,0.2737235819444686,0.09448361627078256
0.3284284933545494,0.2747470962546659,0.10307181041857977
0.2873496551830799,0.2730911553514699,0.11151410001259321
0.24949053123900208,0.2691543690829366,0.11981296374142386
0.21474142022996232,0.2632995333270968,0.12797083855788333
0.18298004005737728,0.2558540180651389,0.13599011978275138
0.15407292079976204,0.2471140013658781,0.14387316202379324
0.12787543258291711,0.2373442601089926,0.1516222793128399
0.1042410293424141,0.22678241094325663,0.15923974698709897
0.08302255193715799,0.2156398478096682,0.1667278020029076
0.0640722996393032,0.20410194004650475,0.1740886429925097
0.047242014034863965,0.19233224629648932,0.18132443137051152
0.03238126967657311,0.18047093229866296,0.18843729098891115
0.019344029730296145,0.16863988647150624,0.19542931013422643
0.00799001853390733,0.15694467643417748,0.20230254215133292
-0.0018152784027108337,0.14547454900651194,0.20905900544346423
-0.010200785698154332,0.1343031481602751,0.2157006837358572
-0.01729233774787791,0.12349149892618365,0.22222952724203343
-0.02321119091614844,0.1130857673069955,0.228647452096161
-0.028071328991777587,0.1031232236892847,0.23495634263181936
-0.03197939174038899,0.09363299769101607,0.24115805166011167
-0.03503467490441846,0.0846360781615449,0.24725440046966446
-0.03732925264412352,0.0761454787877007,0.25324717892859283
-0.038950744695731766,0.06816805780214347,0.25913814690462944
-0.03998117250068463,0.06070224885885593,0.26492903322268013
-0.04049602039896695,0.053742554249083294,0.27062153781727266
-0.04056462518707863,0.047280781269997504,0.2762173324055302
-0.040250176118034664,0.04130604222469695,0.2817180604871717
-0.039609714901365195,0.035804754422207305,0.2871253373445107
-0.038694845928807016,0.03076087355983947,0.29244075053171953
-0.03755395669147565,0.02615543528348577,0.2976658608629571
-0.036229698058861226,0.021966777804508866,0.3028022015485324
-0.03476056300382533,0.018173240980941755,0.30785128054796035
-0.03318106089019022,0.014753298678432603,0.3128145807311077
-0.03152171747273869,0.011685558770244577,0.3176935598781932
-0.02980907489721457,0.008948763137256484,0.32248965067978613
-0.028066206919086203,0.006521694983851905,0.3272042612218004
-0.02631401435532818,0.004382165408732243,0.3318387759722871
-0.024569477063075898,0.0025079596772808995,0.33639455471276547
-0.02284739334733745,0.0008779474711786819,0.3408729348721938
-0.021160537722719978,-0.0005278941443113847,0.34527523169792756
-0.019519660913429528,-0.001728480720344097,0.3496027382557202
-0.017933489853271208,-0.0027416204244920116,0.3538567254297222
-0.01640879802492756,-0.0035840620076108645,0.35803844204324425
-0.014951217340769667,-0.004272506149534664,0.3621491163263816
-0.013564185813286176,-0.0048230395662062255,0.3661899543903671
-0.012250039022606412,-0.0052505573112948505,0.3701621421822533
-0.011010390649755933,-0.005568866823432792,0.3740668461353018
-0.00984613247665653,-0.005790687926215249,0.3779052131689834
-0.008757434386126224,-0.0059276528282003705,0.38167837068897775
-0.007743744361879229,-0.005990306122909245,0.3853874265871739
-0.006803893809301213,-0.0059883896878575316,0.3890334698363476
-0.0059359799378167315,-0.005931463156883818,0.3926175711134761
-0.005137341562724944,-0.005827945693874809,0.39614078183732243
-0.004405231929168408,-0.005685503583874793,0.3996041362432126
-0.003736842190961284,-0.005511081589261238,0.40300865147548415
-0.00312930141058939,-0.005310902949744822,0.40635532758748505
-0.002579676559210137,-0.00509046938236939,0.4096451475415749
-0.0020849725166525485,-0.00485456108151197,0.4128790772091243
-0.0016420756416636007,-0.0046075238381739474,0.4160580662149948
-0.0012475151316822361,-0.004353368792599008,0.4191830478850272
-0.0008978197556123406,-0.004095362581822571,0.4222549389259166
-0.0005896825391973616,-0.0038364091583464677,0.42527464112412944
-0.00031996104506570465,-0.003579054089815664,0.428243041361028
-8.567737273071282e-5,-0.0033254845590182393,0.4311610116128707
0.00011598184140932936,-0.003077529363885395,0.4340294089508122
0.0002876654240711767,-0.002836658917491482,0.4368490755409031
0.0004319499499762521,-0.002604095693620755,0.43962083929792806
0.0005515392647595305,-0.0023808565645511144,0.44234551415236406
0.0006489417583262449,-0.0021675585920994684,0.4450238992592271
0.0007264889425737178,-0.001964691220123199,0.44765678078718835
0.0007863390354583136,-0.0017726239741829863,0.45024493196587423
0.0008304769609954392,-0.0015916064615428072,0.4527891130858657
0.0008607143492595444,-0.0014217683711699423,0.4552900714986988
0.0008786895363841212,-0.0012631194737349684,0.4577485416168644
